DENOM_CIA,CNPJ_CIA,ano,lucro_liquido,ativo_total,ROA
CPFL ENERGIA S.A.,02.429.144/0001-93,2013,949036.0,31042796.0,3.0571859570896898
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2013,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2013,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2013,,,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2013,31921.0,7010706.0,0.45531790949442186
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2013,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2013,111682.0,2069379.0,5.396884765912866
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2013,893999.0,14387099.0,6.213893433276577
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2013,,,
DESKTOP S.A.,08.170.849/0001-15,2013,,,
DEXCO S.A.,97.837.181/0001-47,2013,,,
DEXCO S.A.,97.837.181/0001-47,2013,,8178327.0,
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2013,-111580.0,695956.0,-16.032622752013058
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2013,131582.0,4691811.0,2.804503420960478
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2013,56145.0,599894.0,9.35915345044291
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2013,236454.0,3433656.0,6.8863625243763495
DOTZ S.A.,18.174.270/0001-84,2013,,,
DURATEX S.A.,97.837.181/0001-47,2013,520142.0,,
DURATEX S.A.,97.837.181/0001-47,2013,520142.0,8178327.0,6.360004925212699
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2013,399512.0,6500768.0,6.145612333804252
ELETROMIDIA S.A.,09.347.516/0001-81,2013,,,
EMBRAER S.A.,07.689.002/0001-89,2013,786410.0,23760310.0,3.3097632143688362
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2013,,,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2013,192242.0,3039321.0,6.325162758392418
ENERGISA S.A.,00.864.214/0001-06,2013,202747.0,5526980.0,3.668314341647699
ENEVA S.A,04.423.567/0001-21,2013,-944421.0,9689212.0,-9.747139395855928
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2013,1436747.0,12654397.0,11.353737361013726
ENJOEI S.A.,16.922.038/0001-51,2013,,,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2013,78517.0,9103499.0,0.8624925427025367
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2013,102256.0,833632.0,12.266323749568155
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2013,88862.0,1905530.0,4.6633744942352
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2013,328347.0,4804693.0,6.833880957638709
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2013,588754.0,2849400.0,20.662385063522144
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,2013,,,
FLEURY S.A.,60.840.055/0001-31,2013,61143.0,3211167.0,1.9040741263222996
FRAS-LE S.A.,88.610.126/0001-29,2013,40107.0,934196.0,4.293210418370449
GAFISA S.A.,01.545.826/0001-07,2013,867678.0,8183030.0,10.603382854517214
GERDAU S.A.,33.611.500/0001-19,2013,1693702.0,58215040.0,2.909389051351678
GETNINJAS S.A.,14.127.813/0001-51,2013,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2013,-724590.0,10638448.0,-6.811049882464058
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,2013,,,
GRENDENE S.A.,89.850.341/0001-60,2013,434005.0,2369342.0,18.317532884657428
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2013,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2013,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2013,,13457823.0,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2013,,,
GRUPO MATEUS S.A.,24.990.777/0001-09,2013,,,
GRUPO SBF S.A.,13.217.485/0001-11,2013,,,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2013,420584.0,4758289.0,8.838975522503993
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2013,304121.0,4903990.0,6.201501226552256
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2013,-28963.0,731645.0,-3.9586138086093667
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,2013,,,
HYPERA S.A.,02.932.074/0001-91,2013,256722.0,12501987.0,2.0534495836541824
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2013,19624.0,1366415.0,1.4361669039054754
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2013,1842.0,1421130.0,0.12961516539655063
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2013,1842.0,,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2013,,,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2013,26246.0,392543.0,6.686146485862696
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2013,165237.0,23679390.0,0.6978093607985678
IOCHPE MAXION S.A.,61.156.113/0001-75,2013,211300.0,6035705.0,3.5008337882649996
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2013,67410.0,1631521.0,4.131727388124333
JALLES MACHADO S.A.,02.635.522/0001-95,2013,,,
JBS S.A.,02.916.265/0001-60,2013,1118325.0,68670221.0,1.6285443438430174
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2013,319932.0,5301466.0,6.034783586275947
JSL S.A.,52.548.435/0001-79,2013,93570.0,5830098.0,1.6049472924811898
KEPLER WEBER S.A.,91.983.056/0001-69,2013,62098.0,674361.0,9.208421008925487
KLABIN S.A.,89.637.490/0001-45,2013,290097.0,14919496.0,1.9444155486217498
KORA SAÚDE PARTICIPAÇÕES S.A.,13.270.520/0001-66,2013,,,
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2013,,,
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02.357.251/0001-53,2013,,,
LITEL PARTICIPACOES S.A.,00.743.065/0001-27,2013,-481253.0,32275386.0,-1.4910836387828175
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2013,384344.0,4578200.0,8.39508977327334
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2013,,,
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2013,6567.0,2059953.0,0.31879368121505686
LOJAS QUERO QUERO S.A.,96.418.264/0218-02,2013,,,
LOJAS RENNER S.A.,92.754.738/0001-62,2013,407404.0,4515524.0,9.022297301487047
LUPATECH S.A,89.463.822/0001-12,2013,,,
LUPATECH S.A,89.463.822/0001-12,2013,,1430219.0,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2013,-378789.0,,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2013,-378789.0,1430219.0,-26.484685212544374
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2013,524385.0,3884901.0,13.49802736285944
MAESTRO LOCADORA DE VEICULOS S.A.,08.795.211/0001-70,2013,,,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2013,113806.0,4713904.0,2.4142621487412557
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2013,193768.0,2427735.0,7.981431251763476
MARCOPOLO S.A.,88.611.835/0001-29,2013,292117.0,4117840.0,7.093937598352534
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2013,-897088.0,17827564.0,-5.032027931578313
MARISA LOJAS S.A.,61.189.288/0001-89,2013,85498.0,2576323.0,3.31860562514871
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2013,,,
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2013,-18792.0,1210307.0,-1.5526639108920297
METALURGICA GERDAU S.A.,92.690.783/0001-09,2013,1520480.0,58503964.0,2.598935005498089
MINERVA S.A.,67.620.377/0001-14,2013,-314285.0,4978136.0,-6.313306828097906
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2013,,,
MOBLY S.A.,31.553.627/0001-01,2013,,,
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2013,117617.0,2218410.0,5.301860341415699
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2013,,,
MPM CORPÓREOS S.A.,26.659.061/0001-59,2013,,,
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2013,450195.0,10198449.0,4.414347711107836
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,2013,,,
MÉLIUZ S.A.,14.110.585/0001-07,2013,,,
NATURA &CO HOLDING S.A.,32.785.497/0001-97,2013,,,
NEOENERGIA S.A.,01.083.200/0001-18,2013,1070811.0,20459145.0,5.233899070562333
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,2013,,,
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,2013,-1763.0,100167.0,-1.7600606986332825
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,2013,,,
ODONTOPREV S.A.,58.119.199/0001-51,2013,188436.0,1073885.0,17.54713027931296
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,2013,1493015.0,70096071.0,2.1299553294506337
PADTEC HOLDING S.A.,02.365.069/0001-44,2013,-15501.0,892891.0,-1.7360461691292666
PARANAPANEMA S.A.,60.398.369/0004-79,2013,5905.0,4434969.0,0.1331463647209259
PARANAPANEMA S.A.,60.398.369/0004-79,2013,5905.0,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2013,,4434969.0,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2013,,,
PBG S/A,83.475.913/0001-91,2013,90511.0,904908.0,10.002232271125905
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2013,,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2013,,16798855.0,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2013,-153257.0,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2013,-153257.0,16798855.0,-0.9123062256326399
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,2013,,,
PETRO RIO S.A.,10.629.105/0001-68,2013,-2237870.0,1805279.0,-123.96255648018948
PETRO RIO S.A.,10.629.105/0001-68,2013,-2237870.0,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2013,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2013,,,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,2013,23006885.0,752966638.0,3.05549858903576
PETRORECÔNCAVO S.A.,03.342.704/0001-30,2013,,,
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,2013,,,
POMIFRUTAS S/A,86.550.951/0001-50,2013,7767.0,135299.0,5.74061892549095
POMIFRUTAS S/A,86.550.951/0001-50,2013,7767.0,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2013,,135299.0,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2013,,,
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2013,15590.0,1879734.0,0.8293726665581407
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,2013,,,
PRIO S.A.,10.629.105/0001-68,2013,,1805279.0,
PRIO S.A.,10.629.105/0001-68,2013,,,
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,2013,,,
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,2013,19064.0,1778666.0,1.0718144946830939
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2013,-12195.0,3242027.0,-0.376153560719883
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2013,,,
RAIA DROGASIL S.A.,61.585.865/0001-51,2013,100985.0,3614093.0,2.7942003706047407
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2013,306766.0,4906918.0,6.251704226563396
RAÍZEN S.A.,33.453.598/0001-23,2013,,,
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,2013,6271.0,3672179.0,0.17077054250351087
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2013,,,
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2013,,,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2013,129787.0,2156964.0,6.017114796538097
ROMI S.A.,56.720.428/0001-63,2013,,1421130.0,
ROMI S.A.,56.720.428/0001-63,2013,,,
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2013,60559.0,7592893.0,0.7975747847362
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2013,60559.0,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2013,,7592893.0,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2013,,,
RUMO MALHA NORTE S.A.,24.962.466/0001-36,2013,,,
RUMO S.A.,02.387.241/0001-60,2013,27978.0,18881716.0,0.1481750917130625
SAFIRA HOLDING S.A.,13.522.948/0001-59,2013,,,
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2013,255060.0,2206630.0,11.558802336594717
SAO MARTINHO S.A.,51.466.860/0001-56,2013,72950.0,5633110.0,1.295021755300358
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,2013,,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,2013,,,
SER EDUCACIONAL S.A.,04.986.320/0001-13,2013,116297.0,803365.0,14.476234339310276
SLC AGRICOLA S.A.,89.096.457/0001-55,2013,96603.0,4261078.0,2.2671023623599473
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2013,,,
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2013,-52735.0,2442998.0,-2.1586182223644883
SUZANO S.A.,16.404.287/0001-55,2013,-220459.0,27149343.0,-0.8120233333086551
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2013,-14720.0,678850.0,-2.168372983722472
TAURUS ARMAS S.A.,92.781.335/0001-02,2013,-80310.0,1184094.0,-6.782400721564335
TC S.A.,26.345.998/0001-50,2013,,,
TECHNOS S.A.,09.295.063/0001-97,2013,31522.0,831946.0,3.788947840364639
TECNISA S.A.,08.065.557/0001-12,2013,285449.0,4690095.0,6.086209341175392
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2013,39476.0,1200483.0,3.288343108565469
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2013,,,
TIM S.A.,02.421.421/0001-11,2013,,,
TOTVS S.A.,53.113.791/0001-22,2013,223100.0,1848780.0,12.067417432036262
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2013,-79320.0,4939438.0,-1.6058507060924745
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2013,892852.0,9154079.0,9.753597276143235
TRISUL S.A.,08.811.643/0001-27,2013,59171.0,1238526.0,4.777533939537806
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2013,,,
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2013,1228713.0,16378545.0,7.501966749793709
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2013,13709.0,256886.0,5.336608456669496
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2013,,,
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2013,16791.0,31357994.0,0.05354615476997667
VALE S.A.,33.592.510/0001-54,2013,-257964.0,291880311.0,-0.08838006205906777
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2013,91727.0,1172956.0,7.8201569368330945
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,2013,,,
VESTE S.A. ESTILO,49.669.856/0001-43,2013,,,
VESTE S.A. ESTILO,49.669.856/0001-43,2013,,,
VIA S.A.,33.041.260/0652-90,2013,,,
VIA S.A.,33.041.260/0652-90,2013,,,
VIA S.A.,33.041.260/0652-90,2013,,13457823.0,
VIA VAREJO S.A.,33.041.260/0652-90,2013,1144519.0,,
VIA VAREJO S.A.,33.041.260/0652-90,2013,1144519.0,,
VIA VAREJO S.A.,33.041.260/0652-90,2013,1144519.0,13457823.0,8.504488430260972
VIBRA ENERGIA S/A,34.274.233/0001-02,2013,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2013,,,
VITTIA S.A.,45.365.558/0001-09,2013,,,
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,2013,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2013,-281397.0,1976902.0,-14.23424125222191
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2013,-281397.0,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2013,,1976902.0,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2013,,,
VULCABRAS S.A.,50.926.955/0001-42,2013,-126685.0,1267560.0,-9.99439868724163
WEG S.A.,84.429.695/0001-11,2013,845304.0,10141293.0,8.335268490911366
WILSON SONS S.A.,33.130.691/0001-05,2013,,,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2013,244707.0,2138651.0,11.442119354677317
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,2014,,,
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2014,,,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2014,,,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2014,,,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2014,,,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2014,,,
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,2014,,,
ALPARGATAS S.A.,61.079.117/0001-05,2014,286528.0,3646566.0,7.85747467617479
ALPHAVILLE S.A.,16.811.931/0001-00,2014,,,
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2014,751658.0,8928171.0,8.418947172942811
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,2014,,,
ANIMA HOLDING S.A.,09.288.252/0001-32,2014,159094.0,944084.0,16.851678452341105
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2014,112752.0,796509.0,14.155772251161004
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2014,,,
ATACADÃO S.A.,75.315.333/0001-09,2014,,,
AURA MINERALS INC.,07.857.093/0001-14,2014,,,
AUREN ENERGIA S.A.,28.594.234/0001-23,2014,,,
AZUL S.A.,09.305.994/0001-29,2014,,,
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2014,,,
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2014,,,
BIOMM S.A.,04.752.991/0001-10,2014,-12713.0,179564.0,-7.079926934129335
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2014,,,
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2014,,,
BRADESPAR S.A.,03.847.461/0001-92,2014,101483.0,10598919.0,0.9574844377997417
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2014,-13362.0,828382.0,-1.613023943060086
BRASKEM S.A.,42.150.391/0001-70,2014,726301.0,49421751.0,1.4695978699742953
BRF S.A.,01.838.723/0001-27,2014,2224877.0,36103735.0,6.162456599019464
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2014,,,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2014,930.0,160678.0,0.5787973462452856
C&A MODAS S.A.,45.242.914/0001-05,2014,,,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2014,,,
CCR S.A.,02.846.056/0001-97,2014,1349693.0,17223176.0,7.836493106730141
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2014,-2962502.0,144631697.0,-2.0483075711958216
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2014,513055.0,6171127.0,8.31379746357513
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2014,,,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2014,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2014,1760000.0,45500000.0,3.868131868131868
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2014,3136903.0,35000003.0,8.962579231778923
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2014,91695.0,1461529.0,6.273909036358498
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2014,-10394.0,683384.0,-1.5209603970827528
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2014,1335615.0,25618142.0,5.213551396506428
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,2014,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2014,318141.0,10161975.0,3.130700478991535
CM HOSPITALAR S.A,12.420.164/0001-57,2014,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2014,1000600.0,15486180.0,6.461244800202504
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2014,,,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2014,-142386.0,2125189.0,-6.699921748136283
COSAN S.A.,50.746.577/0001-15,2014,643292.0,27103712.0,2.373446116900888
CPFL ENERGIA S.A.,02.429.144/0001-93,2014,886443.0,35098816.0,2.5255638252868704
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2014,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2014,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2014,,,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2014,379732.0,7142139.0,5.316782549317509
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2014,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2014,145739.0,2296230.0,6.346881627711509
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2014,831386.0,13420612.0,6.194844169550539
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2014,,,
DESKTOP S.A.,08.170.849/0001-15,2014,,,
DEXCO S.A.,97.837.181/0001-47,2014,,,
DEXCO S.A.,97.837.181/0001-47,2014,,8797107.0,
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2014,-26016.0,689142.0,-3.775129073543624
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2014,82647.0,4609536.0,1.7929570351549482
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2014,49359.0,719271.0,6.862364811037843
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2014,232216.0,3955520.0,5.87068198365828
DOTZ S.A.,18.174.270/0001-84,2014,,,
DURATEX S.A.,97.837.181/0001-47,2014,393560.0,,
DURATEX S.A.,97.837.181/0001-47,2014,393560.0,8797107.0,4.473743470438634
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2014,474250.0,6701870.0,7.076383158730325
ELETROMIDIA S.A.,09.347.516/0001-81,2014,,,
EMBRAER S.A.,07.689.002/0001-89,2014,826600.0,27653600.0,2.9891225735528106
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2014,,,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2014,166056.0,3171062.0,5.236605276087317
ENERGISA S.A.,00.864.214/0001-06,2014,304720.0,18601642.0,1.6381349560431278
ENEVA S.A,04.423.567/0001-21,2014,-1556960.0,7044418.0,-22.102038805760817
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2014,1383105.0,13620546.0,10.154548870507835
ENJOEI S.A.,16.922.038/0001-51,2014,,,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2014,780562.0,11268636.0,6.92685432380636
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2014,85160.0,897864.0,9.484732654388637
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2014,27382.0,1940295.0,1.411228704913428
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2014,273897.0,4880080.0,5.6125514335830555
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2014,473955.0,3415876.0,13.875064551523533
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,2014,,,
FLEURY S.A.,60.840.055/0001-31,2014,85802.0,3209768.0,2.6731527013790406
FRAS-LE S.A.,88.610.126/0001-29,2014,45111.0,942409.0,4.786775168743083
GAFISA S.A.,01.545.826/0001-07,2014,-43725.0,7205852.0,-0.6067984743511246
GERDAU S.A.,33.611.500/0001-19,2014,1488373.0,63042330.0,2.360910518377097
GETNINJAS S.A.,14.127.813/0001-51,2014,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2014,-1117281.0,9976647.0,-11.19896293814946
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,2014,,,
GRENDENE S.A.,89.850.341/0001-60,2014,485259.0,2682013.0,18.093089034244056
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2014,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2014,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2014,,16004000.0,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2014,,,
GRUPO MATEUS S.A.,24.990.777/0001-09,2014,,,
GRUPO SBF S.A.,13.217.485/0001-11,2014,,,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2014,480110.0,5941264.0,8.080940352086694
